id_modalidade,descricao_modalidade,descricao_tipo,flg_tipo,isn_modalidade,descricao_justificativa
14648,USO INTERNO,CONVENIO.DESPESA,49,0,"REALIZAÇÃO DO PROJETO DE ACOLHIMENTO INSTITUCIONAL PARA CRIANÇAS E ADOLESCENTES  EM RETAGUARDA DA PROTEÇÃO SOCIAL ESPECIAL DE ALTA COMPLEXIDADE "". CONFORME O PLANO DE TRABALHO DEVIDAMENTE APROVADO E ASSINADO, QUE PASSA A FAZER PARTE INTEGRANTE DESTE INSTRUMENTO INDEPENDENTE DE TRANSCRIÇÃO DA SOCIEDADE PARA O BEM -ESTAR DA FAMÍLIA- SOBEF."
14649,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""RÉVEILLON 2013""."
14650,USO INTERNO,CONVENIO.DESPESA,49,0,"COMO FORMA DE MELHORAR A QUALIDADE DA EDUCAÇÃO BÁSICA EM PROL DE UMA ESCOLA INCLUSIVA, SE FAZ NECESSÁRIO O FORTALECIMENTO UMA AÇÃO POLÍTICA, CULTURAL, SOCIAL E PEDAGÓGICA DESENCADEADA EM DEFESA DO DIREITO DE TODOS OS ALUNOS DE ESTAREM JUNTOS, APRENDENDO E PARTICIPANDO IGUALMENTE, SEM DIFERENÇAS DE VALORES, ALÉM DE CONTRIBUIR PARA A INSERÇÃO DESSES ALUNOS NO MERCADO DE TRABALHO."
14651,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE TEJUÇUOCA."
14652,USO INTERNO,TERMO.AJUSTE,53,0,"A CONSTRUÇÃO DO CAMPO DE FUTEBOL VEM ATENDER AOS ANSEIOS DA POPULAÇÃO DE CAMBOAS, DISPONIBILIZANDO UMA ÁREA DE LAZER E ESPORTE, FOMENTANDO A ATIVIDADE ESPORTIVA NA COMUNIDADE, MELHORANDO A QUALIDADE DE VIDA DE TODOS."
14653,USO INTERNO,CONVENIO.DESPESA,49,0,"TERMO SIMPLIFICADO DE FOMENTO CULTURAL ¿
TSFC QUE ENTRE SI CELEBRAM O ESTADO DO
CEARÁ, ATRAVÉS DA SECRETARIA DA CULTURA
¿ SECULT, E GERLYS CAVALCANTE SOARES,
PARA OS FINS QUE ABAIXO ESPECIFICA."
14654,USO INTERNO,CONVENIO.DESPESA,49,0,"O GOVERNO DO ESTADO DO CEARÁ, COM O APOIO DO GOVERNO FEDERAL, INVESTIU  EM NOVOS EQUIPAMENTOS DE SAÚDE, CRIOU OS CONSÓRCIOS  PÚBLICOS PARA RATEAR O CUSTEIO ENTRE OS MUNICÍPIOS  DE CADA REGIÃO CONTEMPLADOS POR UPA'S, E CEO'S E OUTROS EQUIPAMENTOS DE MÉDIA E ALTA COMPLEXIDADE. ISSO MELHOROU BASTANTE O ACESSO AO ATENDIMENTO E EXAMES DE MÉDIA E ALTA COMPLEXIDADE, MAS NÃO FOI O SUFICIENTE PARA ATENDER AS DEMANDAS EXISTENTES, DIANTE DISSO É QUE ESTAMOS INVESTINDO EM NOVOS EQUIPAMENTOS PARA MELHORAR O ATENDIMENTO DOS USUÁRIOS NO SUS NO MUNICÍPIO"
14655,USO INTERNO,CONVENIO.DESPESA,49,0,NECESSIDADE DE MELHORARIA NO MUNICÍPIO.
14656,USO INTERNO,CONVENIO.DESPESA,49,0,A COMUNIDADE É FORMADA POR PEQUENOS AGRICULTORES FAMILIARES QUE TRABALHAM COLETIVAMENTE EXPLORANDO A FRUTICULTURA IRRIGADA E QUE NECESSITAM MELHORAR A INFRA-ESTRUTURA EXISTENTE NO ASSENTAMENTO PARA EXPANDIREM SUAS LAVOURAS APROVEITANDO DESSE MODO O POTENCIAL DE ÁGUA E SOLO EXISTENTE NA COMUNIDADE
14657,USO INTERNO,CONVENIO.DESPESA,49,0,"JUSTIFICA-SE O PRESENTE CONVÊNIO PELO SIGNIFICATIVO AUMENTO DAS TAXAS DO ENSINO MÉDIO, CONSOANTE AOS ESTADOS QUE POSSUEM ÍNDICES MENORES DE MATRÍCULA NO ENSINO FUNDAMENTAL E EM CONSONÂNCIA COM AS DIRETRIZES DE UNIVERSALIZAÇÃO DA EDUCAÇÃO BÁSICA, GARANTINDO O ACESSO  DOS ALUNOS ATRAVÉS  DO SERVIÇO DE TRANSPORTE  PARA O MUNIICPIO DE GRANJA"
14658,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2021, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE AMONTADA."
14659,USO INTERNO,CONVENIO.DESPESA,49,0,"TERMOS DE COLABORAÇÃO VISANDO A CONJUGAÇÃO DE ESFORÇOS PARA O ATENDIMENTO AO ADOLESCENTE NAS UNIDADES DE ATENDIMENTO SOCIOEDUCATIVO, GARANTINDO OS DIREITOS DOS ADOLESCENTES EM CONFLITO COM A LEI, DE ACORDO COM O ESTATUTO DA CRIANÇA E DO ADOLESCENTE - ECA (LEI Nº 8.069 DE 13 DE JULHO DE 1990) E LEI DO SINASE (LEI Nº 12.594 DE 18/01/2012). ANTE O CAOS PRODUZIDO PELA PANDEMIA SE FEZ NECESSÁRIO ACELERAR O PROCESSO DE ABERTURA DO CENTRO SOCIOEDUCATIVO ANTÔNIO BEZERRA COM O INTUITO INICIAL E EMERGENCIAL DE ABRIGAR OS ADOLESCENTES QUE NECESSITEM DE ISOLAMENTO E TRATAMENTO MÉDICO CONTRA A COVID-19, PROTEGENDO TAMBÉM OS DEMAIS ADOLESCENTES QUE NÃO CONTRAÍRAM TAL ENFERMIDADE."
14660,USO INTERNO,CONVENIO.DESPESA,49,0,"TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O(A) CARINA GALVÃO FARIAS, PARA OS FINS QUE ABAIXO ESPECIFICA."
14661,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE COOPERAÇÃO FINANCEIRA  ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E EMANUEL SOUZA DA SILVA
14662,USO INTERNO,CONVENIO.DESPESA,49,0,REPASSE DE RECURSOS PARA AQUISIÇÃO DE EQUIPAMENTOS PARA IMPLANTAÇÃO DO COMPLEXO REGULADOR  MUNICIPAL
14663,USO INTERNO,CONVENIO.DESPESA,49,0,"CONSTITUI OBJETO DO PRESENTE CONVÊNIO A EXECUÇÃO DP PROJETO ""INCLUÇÃO E EDUCAÇÃO : DESENVOLVENDO TALENTOS"", CUJO OBJETIVO É O SERVIÇO SOCIOEDUCATIVOS PARA PESSOAS COM DEFICIÊNCIA - PCD- ASSOCIAÇÃO PRESTALOZZI DE MISSÃO VELHA"
14664,USO INTERNO,TERMO.AJUSTE,53,0,"NECESSIDADE DE MELHORAR A INFRESTRUTURA VIÁRIA, QUANTO A  PROBLEMAS DE ALAGAMENTO NO MUNICÍPIO."
14665,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2019, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE NOVA OLINDA"
14666,USO INTERNO,TERMO.AJUSTE,53,0,"COM A EXECUÇÃO DA REFERIDA OBRA, OBJETIVA-SE MELHORAR A INFRAESTRUTURA PÚBLICA MUNICIPAL OFERECENDO ESPAÇOS ADEQUADOS PARA O LAZER DA POPULAÇÃO ATRAVÉS DA PRÁTICA ESPORTIVA, MELHORANDO AS CONDIÇÕES DE VIDA DA POPULAÇÃO."
14667,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O(A) LUIZ HAROLDO CAVALCANTE SERRA JÚNIOR.
14668,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL. MUNICÍPIO DE NOVO ORIENTE."
14669,USO INTERNO,CONVENIO.DESPESA,49,0,MELLHORAR A QUALIDADE DE VIDA DA POPULAÇÃO.
14670,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE FOMENTO QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E ASSOCIAÇÃO CULTURAL CANTO DA JANDAIA PARA OS FINS QUE ABAIXO ESPECIFICA.
14671,USO INTERNO,CONVENIO.DESPESA,49,0,DOTAR O MUNICÍPIO DE UMA MELHOR INFRAESTRUTURA
14672,USO INTERNO,CONVENIO.DESPESA,49,0,CONVENIO FIRMADO CONFORME O EDITAL.
14675,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O SRA. VERA LUCIA QUEIROZ ARRUDA
14676,USO INTERNO,CONVENIO.DESPESA,49,0,"IMPLANTAR PROJETOS DE PRÁTICAS AGRÍCOLAS DE CONVIVÊNCIA COM O SEMI-ÁRIDO, NO MUNICÍPIO DE QUIXADÁ/CE"
14677,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""CEARÁ NATAL DE LUZ 2015""."
14678,USO INTERNO,CONVENIO.DESPESA,49,0,"TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O(A) DAVID LEITÃO AGUIAR, PARA OS FINS QUE ABAIXO ESPECIFICA."
14679,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""NATAL
COMUNITÁRIO 2012""."
14680,USO INTERNO,CONVENIO.DESPESA,49,0,"PARA A CONCLUSÃO DO PROJETO ¿ASSARÉ JUNINO 2011 - 20 ANOS BRINCANDO O SÃO JOÃO COMO MANDA A TRADIÇÃO¿, CONFORME PLANO DE TRABALHO."
14681,USO INTERNO,CONVENIO.DESPESA,49,0,APOIAR E DESENVOLVER UM CONJUNTO DE AÇÕES EM PROL DA ORGANIZAÇÃO DOS SISTEMAS LOCAIS DE SAÚDE.
14682,USO INTERNO,CONVENIO.DESPESA,49,0,EXECUÇÃO DO PROJETO VIII BIENAL INTERNACIONAL DO LIVRO DO CEARÁ¿. CONFORME PLANO DE TRABALHO CONSTANTE DO PROCESSO EM EPIGRAFE.
14683,USO INTERNO,CONVENIO.DESPESA,49,0,ATENDER CRIANÇAS E ADOLESCENTES EM PROGRAMAS DE ABRIGAMENTO.
14684,USO INTERNO,TERMO.AJUSTE,53,0,GARANTIR MELHOR ESTRUTURA FÍSICA DO HOSPITAL PARA ATENDIMENTO AOS USUÁRIOS.
14685,USO INTERNO,CONVENIO.DESPESA,49,0,"O MUNICÍPIO DE QUIXERAMOBIM, ABASTECIDO PELO AÇUDE FOGAREIRO E, A PARTIR DE 2016, PELO AÇUDE PEDRAS BRANCAS, AINDA NECESSITA SUPRIR AS DEMANDAS CRESCENTES DE TODA A POPULAÇÃO EM RELAÇÃO AO ABASTECIMENTO DE ÁGUA. A CONSTRUÇÃO DO AÇUDE MUQUÉM, COM CAPACIDADE DE ACUMULAÇÃO HÍDRICA DE 1,37 MILHÕES DE M³, IRÁ REDUZIR A VULNERABILIDADE DOS EFEITOS DA SECA, PROPORCIONANDO ASSIM, UM ABASTECIMENTO HUMANO COM MAIOR SEGURANÇA, TRAZENDO BENEFÍCIOS À VIDA DOS PRODUTORES RURAIS E CONTRIBUINDO DE FORMA DIRETA PARA A FIXAÇÃO DO HOMEM NO CAMPO. ATRAVÉS DESTE PROJETO PRETENDE-SE OFERECER UMA INFRAESTRUTRUA HÍDRICA PERMANENTE, CAPAZ DE MANTER E AMPLIAR O ABASTECIMENTO D'ÁGUA PARA AS FAMÍLILAS RESIDENTES NO DISTRITO DE SÃO MIGUEL E ADJACÊNCIAS, PERMITINDO ASSIM A FIXAÇÃO DOS MESMOS EM SUAS TERRAS, TENDO UMA EXPECTATIVA DE APÓS SUA CONCLUSÃO, MELHORIAS SIGNIFICATIVAS À CONDIÇÃO DE VIDA DOS PRODUTORES RURAIS E CONTRIBUINDO DE FORMA DIRETA A FIXAÇÃO DO HOMEM DO CAMPO. VALE RESSALTAR QUE OS INVESTIMENTOS DESSA ORDEM IRÃO TRAZER DIVERSOS BENEFÍCIOS SOCIAIS E ECONÔMICOS PARA O MUNICÍPIO, DESDE A GERAÇÃO DE EMPREGO E RENDA, BEM COMO O INCREMENTO DAS ATIVIDADES ECONÔMICAS DE ESCOAMENTO DE PRODUTOS."
14686,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2017, PRIORIZANDO OS RESIDENTES NA RURAL.  MUNICÍPIO DE  BARBALHA."
14687,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""TORNEIO DE FUTEBOL COMO EVENTO DE INAUGURAÇÃO DAS NOVAS DEPENDÊNCIAS DO ESTÁDIO JOSÉ GOMES""."
14688,USO INTERNO,CONVENIO.DESPESA,49,0,FORTE QUADRA INVERNOSA NO DE 2009 NO MUNICÍPIO ATINGIDO.
14689,USO INTERNO,CONVENIO.DESPESA,49,0,CONVÊNIO QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E MUNICÍPIO DE NOVA RUSSAS PARA OS FINS QUE ABAIXO ESPECIFICA.
14690,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2021, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE IRACEMA."
14691,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""55 EXPOIGUATU 2018""."
14692,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO PARA REALIZAÇÃO DA I FEIRA ANUAL DA AGRICULTURA FAMILIAR DE SANTANA DO ACARAÚ, NO MUNICÍPIO DE SANTANA DO ACARAÚ/CE, NO ANO DE 2013"
14693,USO INTERNO,CONVENIO.DESPESA,49,0,NECESSIDADE DE IMPLANTAR O COMPLEXO REGULADOR DO SUS
14694,USO INTERNO,CONVENIO.DESPESA,49,0,"TENDO O NOSSO MUNICÍPIO UMA FORTE E PECULIAR CARATERÍSTICA PELA ARTE MUSICAL COM ESTA INICIATIVA SOLIDIFICADA TEMOS A CERTEZA DE QUE MAIS JOVENS SERÃO FORMADOS E INSERIDOS NO MUNDO DA MÚSICA E CONSEQUENTEMENTE TERÃO A POSSIBILIDADE DE UMA CONVIVÊNCIA SOCIAL MAIS SAUDÁVEL ATRAVÉS DO TRABALHO IMPRESCINDÍVEL DA ARTE MUSICAL E SUAS APRENDIZAGENS.
	DESSA FORMA, O REFERIDO PROJETO DE FORMAÇÃO MUSICAL ¿MÚSICA: ARTE QUE TRANSFORMA VIDAS¿ TEM O INTUITO DE FORTALECER E ESTRUTURA DO TRABALHO MUSICAL NA NOSSA SOCIEDADE, OFERTANDO NOVAS OPORTUNIDADES ENRIQUECEDORAS PARA CRIANÇAS E ADOLESCENTES CATUNDENSES, QUE POR VENTURA TENHAM APTIDÃO PARA O MANUSEIO DA MÚSICA NO CENÁRIO ARTÍSTICO E CULTURAL LOCAL."
14695,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O SR. JOÃO BATISTA DA SILVA CAVALCANTE
14696,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO
PROJETO ""VÁRZEA ALEGRE JUNINO""."
14697,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2018, PRIORIZANDO OS RESIDENTES NA RURAL.  MUNICÍPIO DE IPAPORANGA."
14698,USO INTERNO,TERMO.AJUSTE,53,0,"MELHORAR AS CONDIÇÕES DE VIDA DA NOSSA GENTE, TEM SIDO UMAS DAS PREOCUPAÇÕES DA ATUAL ADMINISTRAÇÃO MUNICIPAL DE JAGUARETAMA E DA SEMACE, NESTE SENTIDO TEMOS DESENVOLVIDO UMA SÉREI DE AÇÕES, ESPECIALEMENTE NAS ÁREAS DE SAÚDE, EDUCAÇÃO, AÇÃO SOCIAL E MEIO AMBIENTE, COM VISTAS A ATINGIR ESTE OBJETIVO, NO ENTANTO, A FALTA RECURSOS FINANCEIROS, TEM IMPOSSIBILITADO DE MELHORAR A ASSISTÊNCIA NESTES SETORES, ESPECIALEMENTE NA ÁREA DE MEIO AMBIENTE."
14699,USO INTERNO,TERMO.AJUSTE,53,0,NECESSIDADE DE REFORMAR O MERCADO PARA POSSIBILITAR MELHORES CONDIÇÕES DE HIGIENE E COMERCIALIZAÇÃO
14700,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA PARA CONCLUSÃO DA ESCOLA MODELO NO BAIRRO SÃO JOSÉ, NO MUNICÍPIO DE MORDA NOVA/CE."
14701,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO, QUE O ESTADO DO CEARÁ PRESTA À CONVENENTE, PARA A REALIZAÇÃO DO PROJETO ¿ESPETÁCULO PAIXÃO DE CRISTO 2007¿, SELECIONADO NO III EDITAL CEARÁ DA PAIXÃO - 2007."
14702,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL. MUNICÍPIO DE SÃO JOÃO DO JAGUARIBE."
14703,USO INTERNO,CONVENIO.DESPESA,49,0,IMPLANTAR PROJETOS DE PRÁTICAS AGRÍCOLAS DE CONVIVÊNCIA COM O SEMIÁRIDO ¿ 18 (DEZOITO) QUINTAIS PRODUTIVOS  -  NO MUNICÍPIO DE AMONTADA
14704,USO INTERNO,CONVENIO.DESPESA,49,0,PAVIMENTAÇÃO DA RODOVIA VICINAL NO TRECHO DISTRITO DE DELMIRO GOUVEIA - DISTRITO DE MARRUÁS NO MUNICÍPIO DE PIRES FERREIRA-CE
14705,USO INTERNO,CONVENIO.DESPESA,49,0,"REFORMA DE QUADRAS POLIESPORTIVAS NAS LOCALIDADES DE ARACATIARA, ICARAIZINHO E GARÇAS NO MUNICÍPIO DE AMONTADA/CE"
14706,USO INTERNO,CONVENIO.DESPESA,49,0,"IMPLANTAÇÃO DO PROJETO RECUPERAÇÃO DE CASAS NAS ÁREAS DE ASSENTAMENTO RURAIS, E APOIO TÉCNICO POR PARTE DA SDA"
14707,USO INTERNO,TERMO.AJUSTE,53,0,"SUA IMPLANTAÇÃO POSSIBILITARÁ A CRIAÇÃO DE UM PÓLO DE EXCELÊNCIA PARA O DESENVOLVIMENTO DO ESPORTE DE FORMA INTEGRADA, FACILITANDO O GERENCIAMENTO DAS AÇÕES ESPORTIVAS E DANDO VISIBILIDADE FÍSICA AO ESPORTE NO MUNICÍPIO DE SOBRAL"
14708,USO INTERNO,CONVENIO.DESPESA,49,0,FOMENTAR O DESENVOLVIMENTO DOS PEQUENOS NEGOCIOS NO ESTADO DO CEARÁ.
14709,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2021, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE BAIXIO."
14710,USO INTERNO,CONVENIO.DESPESA,49,0,PAVIMENTACAO EM PEDRA TOSCA NAS LOCALIDADES TAMANDUÁ E POCO ESCURO NO  MUNICIPIO DE ACARAPE/CE
14711,USO INTERNO,CONVENIO.DESPESA,49,0,"A CONSTRUÇÃO DE UM ESTÁDIO DE FUTEBOL TEM SIDO UMA DAS PRINCIPAIS REIVINDICAÇÕES DA COMUNIDADE AMANTE DO FUTEBOL DO MUNICÍPIO DE JATI, HAJA VISTA A INEXISTÊNCIA DE EQUIPAMENTO DO GÊNERO COM INSTALAÇÕES ADEQUADAS.
CONSIDERANDO QUE A PRÁTICA ESPORTIVA  É UM DOS MEIOS MAIS EFICAZES DE AFASTAR OS ADOLESCENTES DO USO DE ÁLCOOL, DROGAS E OUTRAS SUBSTÂNCIAS PREJUDICIAIS A SAÚDE E A FORMAÇÃO MORAL, BEM COMO PROMOVER A INTERAÇÃO DAS CRIANÇAS E ADOLESCENTES NA COMUNIDADE."
14712,USO INTERNO,CONVENIO.DESPESA,49,0,"CONCLUSÃO DO PROJETO ¿VÁRZEA ALEGRE JUNINA - 2010¿, CONFORME PLANO DE TRABALHO EM ANEXO, O QUAL PASSA A FAZER PARTE DO PRESENTE CONVÊNIO INDEPENDENTEMENTE DE TRANSCRIÇÃO, DEVIDAMENTE APROVADO NO XII EDITAL CEARÁ JUNINO 2010 NA MODALIDADE FESTIVAL DE QUADRILHAS JUNINAS, CONSOANTE LISTA DE APROVADOS PUBLICADA NO DOE Nº 099, DE 28 DE MAIO DE 2010"
14713,USO INTERNO,CONVENIO.DESPESA,49,0,"REDUZIR A INCIDÊNCIA DO HIV/AIDS ATRAVES DO PROJETO ""ACOLHENDO PORTADORES DE HIV/AIDS"""
14714,USO INTERNO,TERMO.AJUSTE,53,0,MELHOR O ESPAÇO FISICO PARA ATENDIMENTO A POPULAÇÃO.
14715,USO INTERNO,CONVENIO.DESPESA,49,0,"FORTALECER AS ATIVIDADES PRODUTIVAS DE  AVICULTURA, PROPORCIONANDO A SUSTENTABILIDADE DAS ATIVIDADES PROPOSTAS, GERANDO OPORTUNIDADES DE TRABALHO E AUMENTO DA RENDA PARA AS FAMÍLIAS BENEFICIADAS INSERINDO JOVENS E MULHERES."
14716,USO INTERNO,CONVENIO.DESPESA,49,0,RECUPERAÇÃO DE ESTRADA VICINAL NO MUNICÍPIO DE GROAÍRAS
14717,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE FOMENTO  ¿ TF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E ASSOCIAÇÃO COMUNITÁRIA DOS BAIRROS ELLERY E MONTE CASTELO PARA OS FINS QUE ABAIXO ESPECIFICA.
14718,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO
DO PROJETO ""FESTIVAL JUNINO DE PIQUET CARNEIRO"""
14719,USO INTERNO,CONVENIO.DESPESA,49,0,"ART. 116 DA LEI FEDERAL N.º 8.666/93, NA LEI COMPLEMENTAR N.º 101/2000, (LEI DE RESPONSABILIDADE FISCAL), NO DECRETO N.º 93.872/86, NA INSTRUÇÃO NORMATIVA DA SECON/SEFAZ/SEPLAN  N.º 01/2005, BEM COMO NA LEI ESTADUAL N.º 14.318/09 (LEI A QUAL INSTITUIU O PROGRAMA DE PROTEÇÃO A CIDADANIA)"
14720,USO INTERNO,CONVENIO.DESPESA,49,0,CONTRIBUIR PARA O DESENVOLVIMENTO SÓCIO-ECONÔMICO DO MUNICÍPIO
14721,USO INTERNO,CONVENIO.DESPESA,49,0,"O APOIO FINANCEIRO, PELA FUNCAP, À EXECUÇÃO DE PROCESSOS E PRODUTOS INOVADORES, QUE LEVEM AO AVANÇO CIENTÍFICO EM TEMAS RELATIVOS À SEGURANÇA PÚBLICA."
14722,USO INTERNO,CONVENIO.DESPESA,49,0,GARANTIR TRANSPORTE DE PACIENTES NA REDE HOSPITALAR.
14723,USO INTERNO,CONVENIO.DESPESA,49,0,PARCERIA PARA A MONTAGEM DO SISTEMA DE IRRIGAÇÃO PARA IMPLANTAÇÃO DE ARRANJOS PRODUTIVOS
14724,USO INTERNO,CONVENIO.DESPESA,49,0,REALIZAÇÃO DA XII EXPOSIÇÃO DOS PRODUTOS DA AGRICULTURA FAMILIAR - EXPROAF
14725,USO INTERNO,TERMO.AJUSTE,53,0,AQUISIÇÃO DE AMBULÂNCIA PARA O MUNICÍPIO.
14726,USO INTERNO,TERMO.AJUSTE,53,0,"AQUISIÇÃO DE 01 VEÍCULO, TEM COMO JUSTIFICATIVA A NECESSIDADE DE ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE AÇÃO SOCIAL, EM VIRTUDE DAS PRECÁRIAS CONDIÇÕES MECÂNICAS DOS ATUAIS VEÍCULOS, O TRANSPORTE DE PESSOAL E DOS PROFISSIONAIS TEM SIDO REALIZADO DE FORMA PRECÁRIA E DEFICIENTE, TENDO EM VISTA A NECESSIDADE DE REALIZAR CONSTANTEMENTE REPAROS MECÂNICOS, FATO ESTE QUE OCASIONA A CONTINUIDADE E/OU INTERRUPÇÃO."
14727,USO INTERNO,CONVENIO.DESPESA,49,0,"CONSTITUI OBJETO DO PRESENTE CONVÊNIO A EXECUÇÃO DE SERVIÇOS DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS PARA CRIANÇAS E ADOLESCENTES, NA FAIXA ETÁRIA DE 7 A 17 ANOS, EM SITUAÇÃO DE VULNERABILIDADE SOCIAL, ATRAVÉS DO PROJETO DE DESENVOLVIMENTO INTEGRAL PARA CRIANÇAS E ADOLESCENTES."
14728,USO INTERNO,CONVENIO.DESPESA,49,0,"O ATENDIMENTO EM SERVIÇO SOCIOEDUCATIVO À CRIANÇA E ADOLESCENTE NA FAIXA ETÁRIA DE 06 A 17 ANOS, DE AMBOS OS SEXOS E EM SITUAÇÃO DE VULNERABILIDADE SOCIAL."
